student_id,course_type,attendance,quiz_score,participation,video_watch,ppt_progress,has_video,has_ppt,assignment_score,final_score,pass
525,f2f,67.79121710541091,60.151921696382004,56.43995008075104,0.0,0.0,0,0,46.39661350946324,53.94659866829736,0
526,f2f,82.76321708192796,100.0,86.40537985734323,0.0,0.0,0,0,53.592100610063575,70.63268821085367,1
527,f2f,74.83068657093285,58.445532151849605,49.3666956602915,0.0,0.0,0,0,46.29246579053583,42.87982225310907,0
528,f2f,79.99594171811154,83.70441993317091,95.20169050293114,0.0,0.0,0,0,87.53859084886172,75.6098906453524,1
529,blended,58.86513300139491,88.24981745125639,61.967391436608814,71.88506854689247,63.53121243237066,1,1,56.29831670829428,72.74293352891557,1
530,f2f,75.74550098128074,43.47140596083199,62.877444473901484,0.0,0.0,0,0,51.996686991797105,57.54491880610975,0
531,f2f,69.34576513189711,99.48804043117184,53.52342844195761,0.0,0.0,0,0,63.10943953705429,70.67976178670635,1
532,blended,57.5635256055387,88.00700395414722,43.068902559938756,75.02317392263538,88.04204583932355,1,1,86.55693196020472,75.26588476503872,1
533,blended,83.1059589632087,67.2347079946255,47.40407789453004,20.28115477464563,84.02415398140128,1,1,40.97459577087558,64.26125089330137,1
534,f2f,56.97942415023345,61.60044134103606,66.29228888706116,0.0,0.0,0,0,51.353157045950155,50.29987193701831,0
535,f2f,66.60571917834709,100.0,78.58138356347116,0.0,0.0,0,0,55.50865676623449,63.35229916746711,1
536,f2f,80.62355212802319,81.97316262906402,71.00732446508785,0.0,0.0,0,0,48.59296430480197,57.0884503987635,0
537,f2f,95.70924643434037,32.683507611232656,85.00742648631069,0.0,0.0,0,0,56.45168391688277,57.047694701918864,0
538,blended,69.61596601746305,56.608004459811525,72.6978224137445,100.0,92.93575759210233,1,1,70.74483665402357,74.97214988092844,1
539,f2f,91.86680836657209,86.34900095293011,77.74223809937592,0.0,0.0,0,0,61.02960577059311,68.73233849338435,1
540,blended,71.99965171632081,59.21720389597796,35.15644424533927,51.484590130688645,86.74761316009057,1,1,55.98450715422141,58.32602185007036,0
541,f2f,69.94939372700273,42.182057245283914,62.16514555168627,0.0,0.0,0,0,64.01347745692347,50.05328040774056,0
542,blended,87.03751024641016,54.52172625987795,55.297276928369875,86.5544689947032,63.214039240340874,1,1,69.24851262127984,72.22364214838404,1
543,blended,80.19987544049324,61.47996150762806,51.34251414211461,65.3048377931455,81.02781840459353,1,1,56.437852945930985,60.35658673341969,1
544,f2f,87.41592133617472,47.08989742301732,74.0791191680741,0.0,0.0,0,0,42.99876238502739,61.218414667827744,1
545,f2f,90.79984009100954,55.934101458372695,1.7066043725976456,0.0,0.0,0,0,33.48312352235531,48.258244140913305,0
546,f2f,67.90676737199048,80.61700095460405,69.0583338127327,0.0,0.0,0,0,29.982229413723328,54.131202142775265,0
547,blended,68.46457881940438,69.93850420455951,63.276962421662994,72.75377073913575,78.59990720167765,1,1,100.0,79.20812998768423,1
548,f2f,75.37341326997016,59.011127097408234,77.56375809526051,0.0,0.0,0,0,73.35580711502521,57.03484714892918,0
549,f2f,73.4765585559998,47.09970993623652,57.01057649746299,0.0,0.0,0,0,56.32425500246043,48.15113791756329,0
550,f2f,74.01328404085005,84.54465969956944,54.35625840168239,0.0,0.0,0,0,49.45085958411923,65.25069522753053,1
551,blended,58.781018723063504,74.1711413389301,100.0,90.19200666054606,60.999681190456734,1,1,94.27999176194379,73.37132582252254,1
552,blended,80.96133510080627,56.53525848741186,54.30464077503039,65.75002501955422,64.14996641208275,1,1,57.73725719636696,69.499471022061,1
553,f2f,60.50382649019879,67.96898381249076,83.1146818478543,0.0,0.0,0,0,41.141252866940974,51.09219684768946,0
554,blended,57.851139046397,71.89184564330213,48.14518014732168,52.02692253025005,82.73130097198634,1,1,60.97217760795198,54.05481624637642,0
555,blended,77.3104818835066,82.49144374026768,46.455636477281814,100.0,85.65331743372384,1,1,90.91011405983909,83.56323158373146,1
556,f2f,57.99103104017229,72.64567158128328,67.60886271856869,0.0,0.0,0,0,67.52477315793675,58.89919167413567,0
557,f2f,75.31199773626417,80.45438847484564,56.901381393422035,0.0,0.0,0,0,54.85965558818559,59.28357927918164,0
558,f2f,85.8866724290704,75.32007925705994,84.30541974692717,0.0,0.0,0,0,100.0,67.28932254523028,1
559,f2f,92.48800515182796,47.68882170753207,83.91434357309271,0.0,0.0,0,0,20.800431558516422,53.59646820920101,0
560,blended,81.16554696133889,60.942971952071375,76.80119017841186,40.34637821791604,85.25506733358593,1,1,37.69484340550251,64.408839141404,1
561,blended,86.27793259471089,96.44863323945187,86.42261149004014,54.210809931040046,92.7010909735155,1,1,85.56034654020372,79.43071216309464,1
562,f2f,83.76670886823227,100.0,46.225293012367885,0.0,0.0,0,0,58.81469926918849,59.24336592826559,0
563,f2f,89.22536824621156,100.0,35.118656813115614,0.0,0.0,0,0,49.07802776085295,67.12527641159481,1
564,f2f,93.34774594728161,86.2218720105417,83.29251312155512,0.0,0.0,0,0,50.268764940077105,61.05615376914707,1
565,blended,60.70954196423226,67.34386945976523,86.29485685239926,78.2788480363393,79.62869830826882,1,1,100.0,75.97759539075065,1
566,blended,58.99589089765665,99.17030115482376,93.70744782938834,43.93785791313937,56.30602829812641,1,1,62.30190782833826,69.57051851972925,1
567,f2f,80.3011229695693,65.51972237307479,46.61612943482111,0.0,0.0,0,0,39.0284843119568,49.909828692933125,0
568,f2f,68.27826629892289,35.8532853467292,57.04732730099961,0.0,0.0,0,0,29.819409041709385,33.35435895280334,0
569,f2f,70.0182911548342,53.88779715393487,58.2321246202571,0.0,0.0,0,0,59.0619225727262,52.43907843896962,0
570,blended,73.68077564018557,94.7261700928666,42.25167204418179,56.40531852820557,95.10467622272685,1,1,68.99105527001635,69.76874600749082,1
571,blended,83.31305476915519,93.07123487432634,11.483435302213167,77.61076540727129,44.52267969637536,1,1,56.848903026931296,68.97939447319625,1
572,f2f,88.4910257419063,46.80964179679851,64.73109242208655,0.0,0.0,0,0,42.39503781420039,58.710644257920805,0
573,f2f,89.44215684678393,84.04202484617144,72.26832689041034,0.0,0.0,0,0,43.38006165199208,69.63811872437614,1
574,f2f,95.62184373182473,100.0,72.86260693847615,0.0,0.0,0,0,67.52149284362314,67.30360506362514,1
575,blended,84.96904866821556,78.21917202079665,48.01890227472822,94.85269391505085,67.62645207780648,1,1,40.45585556941264,74.66856574631998,1
576,blended,70.1655214171832,43.79994144750913,96.42591286753071,54.507484543904745,61.32369366742749,1,1,45.33389336460147,57.77906453764997,0
577,blended,83.93422874169696,100.0,37.18943799995341,67.4363567169155,52.56103957419279,1,1,59.27724046056025,74.14993535420706,1
578,f2f,81.31913391485236,68.70055883878555,62.05085695801119,0.0,0.0,0,0,76.71954322956445,61.77273399346184,1
579,blended,59.47008835914927,57.563729332076974,64.44308209852558,60.60543727033885,88.80824925507594,1,1,75.87416169492784,69.28677674163166,1
580,blended,59.145642688293805,100.0,71.86027643479508,100.0,55.47063440968036,1,1,71.39952379492908,67.12010887841265,1
581,f2f,69.0602701332746,75.22829654144218,78.49984766347951,0.0,0.0,0,0,72.95613481158064,67.45486996215394,1
582,blended,94.56276269704611,44.278619770767115,40.303360963836326,52.551623909338815,100.0,1,1,68.99428202175363,73.08056326538228,1
583,blended,91.13247475982689,64.65527875339849,41.79278706118892,78.120488948948,84.7974414772464,1,1,66.48008955273845,65.20474610698182,1
584,f2f,70.19380265365291,57.04031655508423,46.979294931938746,0.0,0.0,0,0,83.32719656384873,49.05690447919136,0
585,f2f,71.43335460951455,55.103740594118804,60.78349896651344,0.0,0.0,0,0,70.34762502908134,55.62608377515255,0
586,blended,100.0,91.28518100906693,48.36887763309485,73.4274256086086,87.47052192158594,1,1,87.35362391071632,94.67304288197332,1
587,f2f,64.98885104306581,70.08392563443017,61.65847981623432,0.0,0.0,0,0,16.825104103081056,47.15562017427743,0
588,f2f,89.51829912464149,37.23990710892352,45.67310055569733,0.0,0.0,0,0,62.24084153538947,41.75191176275161,0
589,f2f,65.05107002174739,43.633759549718626,41.898408236978376,0.0,0.0,0,0,26.25046369064526,42.972242700134416,0
590,f2f,83.34609000234649,54.27377452810103,49.62891226334474,0.0,0.0,0,0,89.90629786871898,60.51734566970076,1
591,blended,31.804821877184153,73.33098394506325,77.61213692183952,59.789574763804374,79.57466997405683,1,1,69.1582588477687,49.792191278371156,0
592,blended,56.459990818655726,73.388318163836,46.99483018365611,69.61105156052523,70.17213751780574,1,1,63.770859556545716,72.33517957580266,1
593,blended,74.21804877402052,72.38251442143199,56.92921992954125,48.30343252859183,90.2769321999946,1,1,85.73237446905424,77.32533132524688,1
594,f2f,64.47324340743982,65.57919392666224,40.59556996653215,0.0,0.0,0,0,49.34882125232223,45.64721188802097,0
595,blended,61.117395484228815,79.5867797689458,65.23669445409219,46.173369851401894,57.239895673037765,1,1,76.42417894232982,66.82214743430661,1
596,f2f,84.40425608735505,40.614985120398195,72.63896911878106,0.0,0.0,0,0,41.743090930029496,59.748005309408484,0
597,f2f,98.09095389669504,100.0,84.22562906398892,0.0,0.0,0,0,92.41816131003594,70.49782375663386,1
598,blended,96.06297289085649,100.0,49.83989567189587,47.39308007251505,65.7310058002978,1,1,93.29515728731192,77.42991411968252,1
599,f2f,56.549877387146125,88.25325493379225,95.68418570268732,0.0,0.0,0,0,70.2825516752571,60.15184990808466,1
600,f2f,62.12575324249995,75.59477853821079,50.183469128479324,0.0,0.0,0,0,75.32959556137432,60.58685908116548,1
601,blended,66.38356963802207,87.10292673980022,48.88721730745088,100.0,54.332299808811705,1,1,63.0150048153561,75.12874963451875,1
602,f2f,87.17370667563513,67.8844861872818,55.22211645665158,0.0,0.0,0,0,80.62375995263622,64.65434800368597,1
603,blended,86.29975024558904,57.47732619701125,59.212632937725104,100.0,82.43339876657589,1,1,87.90087330303392,80.72768814151726,1
604,blended,56.79244363171006,82.98766621270512,32.578651480496184,100.0,91.13161557470154,1,1,71.6069332420578,65.04325568224279,1
605,blended,69.96689084710854,43.56440499577815,35.19176240031892,100.0,84.14159835618969,1,1,31.42503067074641,66.20856746041473,1
606,blended,66.80027284179978,76.55982884160801,93.73125698538698,75.83310121499183,50.05810218144991,1,1,46.68923837913407,77.01079160305822,1
607,f2f,78.69984222542973,89.50372377872986,99.90321313081401,0.0,0.0,0,0,88.76037416268737,68.84525981517137,1
608,f2f,89.88108398336307,73.31724663410445,65.70611439558482,0.0,0.0,0,0,52.332075927884375,58.558515829045874,0
609,f2f,100.0,93.40736334972631,54.99659446943261,0.0,0.0,0,0,82.93342236215038,76.02356274037375,1
610,blended,69.42547283584825,62.427695260425914,67.2881105364856,64.88775985336517,54.487483909762645,1,1,36.08144056715517,61.56199136058986,1
611,blended,45.29093088780599,78.28286421605296,85.82599574545594,57.45229302260729,100.0,1,1,96.16277596652527,68.74156510878106,1
612,blended,60.507357333368375,49.14920959127598,44.83160180384168,58.08989189009108,63.9855794701545,1,1,41.87243006932442,51.79799135394515,0
613,f2f,80.45930508186854,49.664516494026785,55.715098700543926,0.0,0.0,0,0,56.178618239507486,47.488834843405385,0
614,f2f,49.99206104608865,65.0798575791689,74.69517023175787,0.0,0.0,0,0,58.243975369484545,48.92743193548441,0
615,blended,91.14044984729526,62.549802932742836,84.06694657885882,71.52124781570953,71.13574662857951,1,1,78.1687354274384,67.68419945774926,1
616,blended,86.67808677876266,100.0,52.40180851930627,77.29845006352848,68.70157066997871,1,1,68.27159000703338,89.36614083663942,1
617,f2f,73.71998621286767,90.87974493689032,67.00630151412406,0.0,0.0,0,0,96.77175353523677,71.31595195147509,1
618,blended,69.6556213637902,100.0,71.70915034101026,45.940109150133594,82.68362887409158,1,1,66.21272467137857,73.79011981672633,1
619,blended,66.16884459683644,59.254622406170334,56.67578437362911,58.7604107438181,81.33427523825362,1,1,64.72756099560016,64.1457336461907,1
620,f2f,87.02864245968892,67.18350220236792,78.6694659316868,0.0,0.0,0,0,63.97641193182017,52.57957719834624,0
621,f2f,85.22406989760144,88.93347461030376,56.50843307636518,0.0,0.0,0,0,81.83372114911313,70.9739788474278,1
622,blended,49.1298705675831,78.01013272364597,48.249960751275424,100.0,81.48122916323163,1,1,69.97309027311671,71.49716975901282,1
623,f2f,65.85104277889442,66.60576530318664,75.82702048983816,0.0,0.0,0,0,45.09986591762148,52.03519580752967,0
624,f2f,93.47767018133214,93.7137148474578,65.20156234860775,0.0,0.0,0,0,95.23370570497713,69.47075221285314,1
625,f2f,82.67748284795722,100.0,87.14529721959093,0.0,0.0,0,0,78.54400524182711,66.1778562208665,1
626,blended,69.58203891191133,54.280111138185724,53.765386741410786,100.0,100.0,1,1,78.37231870477152,69.12108003018648,1
627,blended,62.44891493947087,71.98286757370185,61.23497152874506,76.28663442081445,48.093108074265245,1,1,24.82717417022483,59.79451723541376,0
628,blended,70.90318618579074,80.80210395856935,63.51644015115364,82.45184385754119,75.65222243445804,1,1,63.2858456987385,65.23448638489243,1
629,blended,71.71445005773154,59.25121081212819,66.77377755707779,51.25418436669848,44.560739609810724,1,1,59.253010870626156,59.24142173006715,0
630,f2f,95.0715109258423,80.55211645188501,55.40422922790884,0.0,0.0,0,0,32.939980504226476,58.267847297101156,0
631,f2f,67.1919882708908,93.35398355058572,54.77959502323481,0.0,0.0,0,0,56.646481472963195,67.5762492418024,1
632,f2f,89.48032183185875,72.6059679637816,62.8097006700222,0.0,0.0,0,0,42.061980761335384,53.31112898509788,0
633,blended,57.51086014418685,60.93229781157446,41.76546624652555,72.0115418138485,57.97200582454852,1,1,53.44897778048506,57.03955951706752,0
634,f2f,82.9037854049894,74.86842669789935,61.01661281644503,0.0,0.0,0,0,69.21969316080747,57.97159896367364,0
635,f2f,77.88802354366038,46.56328759946408,61.17853382003493,0.0,0.0,0,0,21.896409778221212,52.801266724530066,0
636,blended,76.80324793003665,55.422881542425955,60.22067399820604,33.96978323425891,55.78741101759018,1,1,58.39903519422772,61.99821713936548,1
637,blended,75.85661723892714,58.484419807604084,61.17998126813423,95.11926878484711,71.06552231859736,1,1,79.13776327155324,73.06843887952505,1
638,f2f,79.03424088157871,60.929796066938295,73.4709132232039,0.0,0.0,0,0,49.47488767638805,56.66896585684853,0
639,f2f,96.0646900320855,75.69082297903188,49.025120064791466,0.0,0.0,0,0,77.37490503631953,66.16306609462447,1
640,blended,85.09377290506401,74.28756224961404,64.41374222111838,66.02475017621664,100.0,1,1,76.4734815321174,86.90169993121341,1
641,f2f,54.01964971279325,75.69067728982579,45.940657344006226,0.0,0.0,0,0,75.28691775498244,56.31379138804107,0
642,blended,76.42695147277105,63.33404562653039,48.60976148682742,49.433837309560644,71.26433096836993,1,1,28.359129117002585,56.66963525145597,0
643,f2f,81.57357690593747,67.78399996822263,61.555365117754555,0.0,0.0,0,0,33.657070166077595,51.9084649373416,0
644,f2f,42.05217173517161,49.318576004211785,43.52696094463036,0.0,0.0,0,0,34.08447363846241,40.96504457578523,0
645,blended,64.32905993399231,42.294861170202665,57.430563604996436,75.18517533730622,81.66308700527576,1,1,41.31245502035122,59.596895713085004,0
646,f2f,55.15525437669075,64.27720221382019,100.0,0.0,0.0,0,0,41.4598157024443,54.5891265438902,0
647,blended,83.68195995985916,52.93285833038293,42.45517491926765,35.264839783473455,68.39052258054282,1,1,72.78241269217234,62.81488075100457,1
648,blended,78.3741789162079,24.56541040504399,63.819057532317956,100.0,55.96533025117547,1,1,69.38403218185786,64.49624296389703,1
649,blended,60.06874848306336,56.3303617155691,80.24577784086212,69.12300309079794,70.5938648301695,1,1,81.14449979376874,71.0461324621331,1
650,f2f,79.84584256544397,22.51405523418636,82.7221288420962,0.0,0.0,0,0,17.10978138068562,47.334010561298044,0
651,f2f,88.82187500729529,82.40414346384391,72.85764186298867,0.0,0.0,0,0,84.31085795076761,74.53005262091739,1
652,f2f,77.92043516014337,100.0,80.2387389360163,0.0,0.0,0,0,85.93946976488802,77.66559921334198,1
653,f2f,70.60159296207804,34.99619807178785,80.66877006835901,0.0,0.0,0,0,75.9141320346964,51.101634489515504,0
654,f2f,64.52382357933026,60.47750457950572,62.1596453679389,0.0,0.0,0,0,22.105768988046655,41.620084350265216,0
655,f2f,86.93590308946314,61.49305208669893,78.98900178676449,0.0,0.0,0,0,58.35299508451048,69.328753654212,1
656,f2f,82.35273285482336,59.5320768188388,50.979830740121535,0.0,0.0,0,0,27.872697527739277,44.558741775110114,0
657,blended,92.2395702284601,78.13351012218992,55.20278332645484,99.24216396704867,60.637461017749814,1,1,93.60907162847981,73.05623226615971,1
658,blended,99.66532062262739,63.94895070165795,58.0368848912584,65.05286034822102,43.02499982958422,1,1,77.47159623747845,66.5411141930532,1
659,blended,91.95886730188222,82.90605213581887,82.30466305932225,77.69434819720368,95.31629713618997,1,1,100.0,92.18068591976727,1
660,f2f,76.29746782834023,47.162116636330325,70.78293883584531,0.0,0.0,0,0,67.14988647581471,52.89680321428033,0
661,f2f,75.56971035255546,85.71942251128627,40.24822166798465,0.0,0.0,0,0,69.41850597285112,59.722823371878846,0
662,f2f,67.56707658702719,51.494297988030354,55.83159858148964,0.0,0.0,0,0,60.103689494167625,49.349048969913476,0
663,f2f,76.12674453052867,57.91326416906552,45.404243649559916,0.0,0.0,0,0,79.44536418018207,56.8848968718103,0
664,f2f,43.283955804652265,86.60075480905931,67.8345592223069,0.0,0.0,0,0,67.11307424292265,44.424619201274176,0
665,f2f,78.82261561241074,74.3459975291538,100.0,0.0,0.0,0,0,61.45234068115278,72.26676175598928,1
666,blended,97.99173640043134,72.65182471328751,80.06575880794087,87.59530011744118,88.55616141201483,1,1,87.94094461054932,86.47777428641368,1
667,f2f,51.066145267472066,60.41827828958373,41.02907551367055,0.0,0.0,0,0,45.67462008313938,51.999038222253,0
668,f2f,51.70102068655758,100.0,51.3698549933509,0.0,0.0,0,0,45.07217529679485,47.00303648081115,0
669,f2f,80.07212121200286,43.091671798479894,89.8049530753657,0.0,0.0,0,0,51.75239391172761,44.590170430018375,0
670,blended,63.18968166726505,45.05759821257219,79.52586796394556,57.701067590619516,87.95885082362777,1,1,77.62240798181415,69.79658638633668,1
671,blended,76.73339719406638,89.44202413973723,73.15663510436835,68.32314845380684,58.94633944492336,1,1,100.0,78.02095321863693,1
672,f2f,87.35885068586276,100.0,38.62140396714629,0.0,0.0,0,0,48.35046536913998,57.16385640021887,0
673,blended,67.48158301567504,87.30365811468435,74.16326031376823,89.24399289065396,58.25858803903898,1,1,87.26066877911603,70.40849394407034,1
674,blended,82.97423415267676,44.0517918938793,92.37579254949705,33.69567931598238,76.93866967728943,1,1,64.90690459249058,68.2751103352885,1
675,blended,77.09644750652669,88.07669291316783,57.35313042173216,78.47083888815568,71.94318501937188,1,1,62.56377572896736,80.61103438653224,1
676,f2f,58.01447633624711,82.94927929385423,51.05490806950531,0.0,0.0,0,0,60.742499484165734,54.95546441368938,0
677,blended,65.14796113260684,66.42999188930726,79.48005523266325,93.87227288779407,87.33853721306964,1,1,40.5370965101103,68.95384118143409,1
678,f2f,45.27779582502524,88.62872515404618,68.30502522393701,0.0,0.0,0,0,32.2317882247219,53.978485614850364,0
679,f2f,67.1198426444804,93.27162916226018,73.568894980795,0.0,0.0,0,0,56.47098327378509,58.86071970518979,0
680,f2f,71.33398089076547,36.29354238446662,78.57717878587694,0.0,0.0,0,0,35.25935034985595,45.866568110576424,0
681,blended,74.23170837156079,32.8735381220931,45.76574362589086,38.980104377711,82.4564071309007,1,1,55.38221295479585,47.482589667884,0
682,f2f,76.61261843309448,42.56391371942703,62.536954099826715,0.0,0.0,0,0,62.88235474281587,43.58236065704544,0
683,f2f,75.41262060221098,74.56529352552349,92.49131378426318,0.0,0.0,0,0,67.81584730770257,55.319434886680156,0
684,blended,71.56836004507869,51.19211171533807,77.52924551233112,46.710331691787154,83.51175310468383,1,1,63.178442705832644,55.702745901416634,0
685,f2f,100.0,47.87961093844155,69.60768812125872,0.0,0.0,0,0,75.90676007084572,53.861708023437814,0
686,f2f,100.0,88.47723557430967,100.0,0.0,0.0,0,0,73.62418233455362,76.34202864251017,1
687,blended,96.0004115271365,38.94473916878906,37.02485276848564,89.01770649025951,45.952829022571166,1,1,51.188148699964714,68.73836552160144,1
688,blended,56.11208669744255,48.76181385280414,46.736304936388365,53.037950828746254,99.99038880841782,1,1,38.434755583061424,56.994036028595765,0
689,blended,45.36657717543338,80.9692037212678,74.72404761473206,56.958127038335824,19.17530870019695,1,1,39.62154002613042,49.77604628869486,0
690,blended,53.93778367099583,67.14466138438814,79.22294176187098,76.32194981923406,61.33403890014479,1,1,78.8643724175329,71.22308298849853,1
691,blended,81.27586797844981,84.45570150694765,89.05838613374647,51.364945738920525,93.35699577385779,1,1,75.01126363196778,84.5362464744755,1
692,f2f,73.7427183190253,60.342216935653454,72.61783333893005,0.0,0.0,0,0,23.944851210206913,58.727574329990304,0
693,f2f,64.62154462473373,81.00561082039476,84.55068977019857,0.0,0.0,0,0,70.10539337497278,67.53417747597794,1
694,f2f,79.82476602627479,64.14997955256817,53.31684773658143,0.0,0.0,0,0,78.79626027734088,59.41058404764998,0
695,f2f,73.47934695502214,59.93102237216324,79.81853843578236,0.0,0.0,0,0,63.701019777699166,52.92872669441916,0
696,blended,69.09446005475876,16.19245368192631,56.90171700127716,60.445755265445456,69.30409831089031,1,1,42.570435238302935,43.96873965352209,0
697,blended,54.818925444689484,58.25701924509325,86.30799055775739,100.0,88.64013175696827,1,1,88.20982375295004,66.86557526324508,1
698,blended,70.25037191598733,19.457391525523235,62.25824348946287,85.31745124604876,100.0,1,1,25.675933321892693,48.365987248159705,0
699,blended,92.54899107868363,71.79829029364214,32.32810856038145,70.38712853261204,56.83960877914902,1,1,54.86092625699947,65.84100085856389,1
700,blended,59.47991453913003,76.19028429584375,63.336924433680174,68.29468499286219,86.91974532620893,1,1,63.10097736786095,71.26974558539503,1
701,f2f,83.09946513250547,73.42796952539577,62.188525535955094,0.0,0.0,0,0,64.14963377085037,67.51806822907267,1
702,blended,71.86456956011081,77.48025883458332,100.0,100.0,83.65051195920562,1,1,95.39561262214445,84.98022041588227,1
703,f2f,99.39517434603874,63.00639308013874,61.89563810564573,0.0,0.0,0,0,71.46438569579513,68.34481432104076,1
704,blended,65.07415923948471,84.349580118787,82.31368509195066,80.88787154759096,59.181122753869154,1,1,63.23193756495597,67.12569774495537,1
705,blended,67.59953125079821,88.16189735886039,68.07735274764684,86.57963404243934,99.31272293827058,1,1,95.47628147468893,88.4962426696855,1
706,f2f,52.2059249812483,73.13070711841517,100.0,0.0,0.0,0,0,33.227488625736896,50.95503195504667,0
707,blended,73.80948274237512,96.12052495768391,35.55188271344328,29.99247539854646,57.359024975088545,1,1,61.761136541758745,73.32110377150393,1
708,blended,65.563146762843,70.59302138413612,43.153192531778586,45.08850236704487,76.11550751726352,1,1,53.08846566451501,53.19812360079703,0
709,f2f,74.19570499789691,56.40847893815591,51.05057222114716,0.0,0.0,0,0,31.170025613993147,41.45847005646913,0
710,blended,55.15223042264506,59.442281065225345,77.03441478700175,71.18843667047624,68.02251741001174,1,1,84.75469256709195,58.76767357847038,0
711,blended,75.78771385389038,60.223488094717354,55.966678775624686,91.74670800098863,28.91858618312598,1,1,55.71707591438042,71.69513291015483,1
712,f2f,68.39864175978987,85.88847373408478,46.23988731551747,0.0,0.0,0,0,33.07285932292961,62.587137510058,1
713,f2f,54.070446039650875,73.25925635716976,82.3934978976364,0.0,0.0,0,0,38.28511221799075,49.96365079636189,0
714,blended,79.57817700731022,67.02334432947852,41.98009976893748,65.74175942231194,63.900743648093425,1,1,40.41246891596671,57.59499913301238,0
715,blended,84.61260630921578,30.1585006239847,36.17017887524645,100.0,74.04254032779846,1,1,74.8702708651542,71.16411863679122,1
716,f2f,61.55432957563231,61.42847676229197,35.25341760371575,0.0,0.0,0,0,33.40118977320017,50.29137519410853,0
717,blended,72.01922554767475,54.58521160921173,96.50750093174378,96.55155028917322,48.97803264544351,1,1,87.03682254226702,66.66394995818814,1
718,blended,81.59257643309539,87.25496233673475,76.76307355798514,73.91091724367624,94.84373197499494,1,1,98.89443702516417,89.10432197635461,1
719,f2f,87.4823462172614,100.0,62.586450939537464,0.0,0.0,0,0,57.3610499862783,75.51745300096692,1
720,f2f,75.83295742044899,60.97213749526089,86.55502246385768,0.0,0.0,0,0,65.66187422115101,67.67083659854146,1
721,f2f,72.3532317887439,48.10114710885725,60.04948104221265,0.0,0.0,0,0,21.082101576488753,38.84359479973193,0
722,f2f,67.23729097982728,45.20967348126972,82.24193659391736,0.0,0.0,0,0,49.107353169266744,40.35503977689388,0
723,blended,100.0,74.74631803976887,57.05673532680275,56.85858206657787,80.02433535137213,1,1,92.05293184017246,80.3162135680464,1
724,blended,69.3080693260101,55.96126647967664,69.87288761851168,80.30258006420266,99.74026882398725,1,1,56.60266823556095,61.57892809614269,1
725,blended,63.641529276875815,65.14586066789613,95.45434462830224,54.25282952037721,64.04488434389631,1,1,60.06679498703779,64.19376772196959,1
726,blended,70.3164032632583,68.3724497561544,100.0,79.78951091491516,93.69408720670187,1,1,73.79323960092768,69.19322749046931,1
727,blended,83.71680792888965,94.29469594921846,36.414404572147625,43.82892582662585,66.34059519557695,1,1,50.59689312071791,70.31721737093997,1
728,f2f,69.83403869378479,40.98967791475128,17.520608809647797,0.0,0.0,0,0,36.03232258686109,44.48176695012294,0
729,blended,68.96736152768615,66.35059612504485,74.00523559289505,33.356965928779324,89.12172804910223,1,1,77.70093216070673,70.28078230819554,1
730,blended,39.21183034779781,78.93310270221203,88.6997389719206,100.0,74.038597032098,1,1,76.01867387110724,61.77995341452937,1
731,blended,82.48740481934298,29.841127395707467,60.728354786008325,71.79327493157238,56.611199127323545,1,1,61.15214795057332,58.997464203371116,0
732,f2f,72.20429336972303,88.1391567187625,45.8798588996837,0.0,0.0,0,0,48.630980601337,56.70894817476227,0
733,f2f,65.03417482953576,95.73013833245298,70.84994208275647,0.0,0.0,0,0,42.27457280210836,60.124823498175545,1
734,blended,75.80407732895185,84.90955614459293,76.1757095858225,94.12887491913291,87.50682144940913,1,1,89.60893892535549,85.47541719601963,1
735,blended,78.43096782278951,49.11178710277067,70.24597196414626,39.50514186056421,77.56159573049604,1,1,78.0140893178388,55.98583247430865,0
736,blended,90.20702676264983,87.72298518749005,61.27814696737021,80.08590002207374,58.84355494573734,1,1,83.43381728022955,79.08989640827188,1
737,f2f,67.03432041908954,45.239711646113534,71.81362263824082,0.0,0.0,0,0,38.61287606476779,50.70575134521219,0
738,f2f,98.29258570926959,89.85544038463564,94.54498274077577,0.0,0.0,0,0,57.17139431641914,78.26344092522919,1
739,f2f,75.98068706297005,40.61608404458454,50.70410573963899,0.0,0.0,0,0,52.32128038215358,48.695124871929664,0
740,blended,82.5968272999056,98.50876502028902,55.493801541990706,99.68915185700095,89.57314682719174,1,1,87.94700592043267,94.57848511069382,1
741,blended,68.30374843416061,26.4858804620182,88.75406517507236,67.98452606977067,56.725640610875104,1,1,53.032606871540814,64.58893744149432,1
742,blended,100.0,86.44070205922493,65.72440199932763,69.79427636446245,23.41094856392067,1,1,56.97768727658925,72.30535974872932,1
743,blended,82.3001581600018,59.054045617630834,59.67020666190893,46.08659701422605,66.84412807728414,1,1,77.8024736769895,64.39617345137714,1
744,f2f,66.1033299977525,50.64600110108593,71.7126049727754,0.0,0.0,0,0,71.2576024875786,57.576497431287535,0
745,blended,100.0,100.0,60.34678466507852,58.23264137797193,78.20339858591731,1,1,93.28532163012679,92.12240634339025,1
746,blended,52.7255311316142,24.521907542682214,71.43158482221348,80.23233491423329,88.65856040122416,1,1,33.35205970156428,61.2859847965962,1
747,blended,63.1966788134594,54.60487325674295,35.37898901371908,91.24783350807425,64.28543234859356,1,1,64.96617368869958,57.855911645372935,0
